review,sentiment
"This is a pretty OK film... yes some parts are lame and exceptionally convenient, and the movie doesn't really justify the large star cast (AB, SD, Tanuja). However, the actor that really impressed me here was Kay Kay Menon (not to be confused with the singer KK). In the scene where he first meets Amitabh's character, I thought that a man who can just look at AB, keep staring and not say a word, and still look strong, is definitely a good actor. In fact, he has proved himself worthy again in Sarkar, alongside AB for a second time. This guy should get more roles, he's brilliant.<br /><br />If you've read any of the other reviews here on IMDb, you already know the plot, and I do agree that Akshaye Khanna's entry into Pakistan was a little too easy. And the little love angle he shared with \what's-her-face\"" was completely unnecessary. But he is a fairly good actor (as seen in DCH), Sunjay Dutt is cool to watch, always. and AB... what can I say. I don't know if I'm his biggest fan in the world, but I know I can definitely compete for the spot.<br /><br />An interesting watch, considering it's Bollywood, although a bit inspired by Hollywood oldies like \""the Great Escape\"" and \""Bridge on the River Kwai\"".""",1
"In Lizzie Borden's \Love Crimes\"" (1992), Sean Young plays a gritty D.A. in Atlanta. She's a loner who gets herself too deeply involved in the case of a man (Patrick Bergin) who poses as a famous fashion photographer and seduces women, takes compromising photos of them, then leaves them.<br /><br />Naturally, this tough loner decides to enter the phony shutterbug's life by posing as his prey, intending to bring him to justice. They meet, they make love, then the next thing she knows, she is over his lap, getting spanked. (Note: The spanking scene is only in the \""unrated\"" version of this film. The R-rated version omits it and several other scenes that would make the plot more lucid.) This psychological thriller includes several scenes of female nudity and disturbing images, such as Bergin chasing one of his victims around the room, flailing at her with a riding crop.<br /><br />As a thriller, \""Love Crimes\"" is at its best when Sean Young is playing her cat-and-mouse game with Bergin, trying to catch him in an incriminating act. It's unfortunate that the film doesn't end, it just stops. That's true. Director Lizzie Borden may have just run out of story to tell, but after 92 minutes the credits roll, and we are left with a puzzling \""what just happened?\"" bewilderment.<br /><br />The unfolding of Young's plan is played out in engaging style, but the lack of a coherent ending will be a turn-off for some viewers.<br /><br />Dan (daneldorado@yahoo.com)""",1
"Even though this was a made-for-TV production, there's absolutely no excuse for the rock bottom results of the finished product. This movie DID have a budget and it had a casting department, so, if you're going to make a movie about a true life story, and actually put \the true story\"" in the title, shouldn't some effort be put forward to try and capture some realism ? First of all, this movie is absurdly cast. These actors belong in daytime television soaps, or in those ridiculous Lifetime channel movies, and not in a real-life gangster/criminal tale. Everything about them, from their looks to their mannerisms, just screams of the 90's-shopping-mall-alt-rock-listening generation. What about the script ? Two words describes it - stupid and insulting, and again it's way too 90ish sounding. I don't think the real Clyde Barrow ever uttered the words \""I'm outta here.\"" It's as if a bunch of \""New Kids on the Block\"" fans got together and decided to make a really \""kewl flick\"" about Bonnie and Clyde, you know, one that would be totally rad and rockin'. Well, this sticker doesn't even rank on the rad and rockin' scale. Everything that can be wrong with any kind of film is wrong here, from the casting and acting to the editing and music. Every single thing is grossly wrong....and it's infuriating that the parties responsible for this atrocious turkey had the nerve to put \""the true story\"" in the title. It's certainly NOT the true story, but even worse, it's not even remotely entertaining as a mindless popcorn flick that's accepted on its own terms. Like I stated in my heading, it's simply horrible beyond words, on every level imaginable. Trust me on this, or watch at your own risk.""",0
"I enjoyed this film, perhaps because I had not seen any reviews, etc. It was delightful and a little bit of a 'romp'. I don't know why it didn't make more of a splash than it did. As far as the story goes, I could relate to some aspects of the Paul Reiser character, and I could \see my dad\"" in Falk's character. Made me remember a lot of past times when I was a kid and listening to my grandparents, too. If you enjoyed movies like Grumpy Old Men or On Golden Pond, this is your movie. A \""sleeper\"", in my opinion, and one of those feel-good stories. Peter Falk and Paul Reiser had many wonderful verbal tussles, yet nothing was overdone. I would say it rates at least an 8, perhaps higher.""",1
"The wife and I saw a preview of this movie while watching another DVD and thought \Jon Heder, Diane Keaton, Jeff Daniels and Eli Wallach, it's gotta be better than summer reruns, so I ordered it from local library. Well, any episode of \""Lawrence Welk\"" would bring more laughs than \""Mama's Boy\"". I actually felt sorry for the actors for having to read the script in the privacy of their own homes and I couldn't imagine what it must have been like for them to have to actually say their lines in front of a camera. Perhaps, at least, maybe next time they're offered a movie of this sort, they'll \""Just Say No!' A one anna two....""",0
"Wasn't quite sure what to expect with this one, outside of the uniform positive reviews I've read. Turns out, I could have never imagined this movie, because it's very close to \The Bride with White Hair\"" in being operatic and dealing with the fantastic. This walks a fine line between being a farce, a comedy, and just plain good old fashion ghost story telling. There's nothing scary about it, that's not the theme, it's really mostly a love story dealing with a bumbling guy who encounters a beautiful ghost, who is in a lot of trouble with other ghosts. So the main theme is the guy trying to save the beautiful ghost. This also takes place in ancient China, with wild outlandish Kung Fu exhibitions, and a trip to hell (more or less). Some of the stop-action ghosts are pretty cool, and the visual effects are top rate all the way. I could watch this genre of Chinese movies all day, because they are highly entertaining, great visuals, and pretty much tongue-in-cheek. And I'm looking forward to watching the first sequel of this movie also. Highly recommended.""",1
"I was not expecting much from this movie. I was given a ticket for an advanced screening. I had just gotten off of work. It was hot and I was tired. I had to wait in the movie line for 40 minutes and there seemed not to be any cool air flowing through the hallways of the theater complex.<br /><br />Once seated in the theater, tired and frustrated, the movie started, I did not recognize any of the actors in the beginning, but the flow of the movie was perfect. Right from the beginning I became consumed with the movie, getting more and more excited with each minute passing. I think this movie is destined to be a fantasy/fairytale classic. The actors were fabulous, the pace was perfect, and the ending was magical.",1
"I put this movie on in the hotel room to entertain my children the morning we were leaving to go home, because I had packed away all their toys. (Toddlers don't like to watch \Regis and KAthie Lee\"" or \""The View.\"") My four year old found one scene funny, but told me the rest of it was \""too silly.\"" This is a FOUR YEAR OLD, folks. Anyone over the age of, say, nine will want to kill their television rather than let this one play itself out.<br /><br />To say this movie is bad is like saying the Holocaust was a little mistake. There are no words for how ridiculous and utterly terrible this \""film\"" truly is. The acting is bad, the plot is stupid, and the script is pathetically unfunny. Since this is supposed to be a comedy, the fact that you cannot even laugh at the badness of the movie makes it even worse. Bronson \""Balki\"" Pinchot is the worst with some weird fake accent (Irish-Pakistani-Bronx-Cockney-Cajun as far as I could tell), but all the characters are awful. I haven't watched a real Laurel and Hardy film in ages, but I KNOW that they HAD to be way better than this. What is the point of ruining a classic comic duo with... this?<br /><br />Bottom line: derivative garbage. Avoid at all costs unless you have some freaky Bronson Pinchot fetish. 2/10""",0
"This movie is my all time favorite!!! You really have to see Michael Jackson in this wonderful film!! I'm always over the moon, watching it!! This is a film, that you really have to see, also if you aren't a MJ Fan, cause this film writes, like Captain EO, E.T. and Ghosts, a bit of Film and music History!! This wonderful film, out of Michael's feather, is a must have!! And: Smooth Criminal, is really the most wonderful, exciting and amazing song I've ever heard in my life!! Thank you Michael for this film and I love you!!! MJ's the best musician to hit this planet, he's a fine man and he always brings sparkles in your eyes, when you listen to his music!! Please, if you don't know this film, watch it and don't miss it, because would be too bad for yourself if you'd miss it!! -Highly Recommanded film, for every movie lover-",1
"To grasp where this 1976 version of A STAR IS BORN is coming from consider this: Its final number is sung by Barbra Streisand in a seven minute and forty second close-up, followed by another two-and-half-minute freeze frame of Ms. Streisand -- striking a Christ-like pose -- behind the closing credits. Over ten uninterrupted minutes of Barbra's distinctive visage dead center, filling the big screen with uncompromising ego. That just might be some sort of cinematic record.<br /><br />Or think about this: The plot of this musical revolves around a love affair between two musical superstars, yet, while Streisand's songs are performed in their entirety -- including the interminable finale -- her costar Kris Kristofferson isn't allowed to complete even one single song he performs. Nor, though she does allow him to contribute a little back up to a couple of her ditties, do they actually sing a duet.<br /><br />Or consider this: Streisand's name appears in the credits at least six times, including taking credit for \musical concepts\"" and her wardrobe (from her closet) -- and she also allegedly wanted, but failed to get co-directing credit as well. One of her credits was as executive producer, with a producer credit going to her then-boyfriend and former hairdresser, Jon Peters. As such, Streisand controlled the final cut of the film, which explains why it is so obsessed with skewing the film in her direction. What it doesn't explain is how come, given every opportunity to make The Great Diva look good, their efforts only make Streisand look bad. Even though this was one of Streisand's greatest box office hits, it is arguably her worst film and contains her worst performance.<br /><br />Anyway, moving the melodrama from Hollywood to the world of sex-drugs-and-rock'n'roll, Streisand plays Esther Hoffman, a pop singer on the road to stardom, who shares the fast lane for a while with Kristofferson's John Norman Howard, a hard rocker heading for the off ramp to Has-beenville. In the previous incarnations of the story, \""Norman Maine\"" sacrifices his leading man career to help newcomer \""Vicky Lester\"" achieve her success. In the feminist seventies, Streisand & Co. want to make it clear that their heroine owes nothing to a man, so the trajectory is skewed; she'll succeed with or without him and he is pretty much near bottom from scene one; he's a burden she must endure in the name of love. As such, there is an obvious effort to make the leading lady not just tougher, but almost ruthless, while her paramour comes off as a henpecked twit.<br /><br />Kristofferson schleps through the film with a credible indifference to the material; making little attempt to give much of a performance, and oddly it serves his aimless, listless character well. Streisand, on the other hand, exhibits not one moment of honesty in her entire time on screen. Everything she does seems, if not too rehearsed, at least too controlled. Even her apparent ad libs seem awkwardly premeditated and her moments of supposed hysteria coldly mechanical. The two have no chemistry, making the central love affair totally unbelievable. You might presume that his character sees in her a symbol of his fading youth and innocence, though at age 34, Streisand doesn't seem particularly young or naive. The only conceivable attraction he might offer to her is that she can exploit him as a faster route to stardom. And, indeed, had the film had the guts to actually play the material that way, to make Streisand's character openly play an exploitive villain, the film might have had a spark and maybe a reason to exist.<br /><br />But I guess the filmmakers actually see Esther as a sympathetic victim; they don't seem to be aware just how cold-blooded and self absorbed she is. But sensitivity is not one of the film's strong points: note the petty joke of giving Barbra two African American back up singers just so the film can indulge in the lame racism of calling the trio The Oreos. And the film makes a big deal of pointing out that Esther retains her ethnic identity by using her given name of Hoffman, yet the filmmakers have changed the character's name of the previous films from \""Esther Blodgett\"" so that Streisand won't be burdened with a name that is too Jewish or too unattractive. So much for ethnic pride.<br /><br />The backstage back stabbing and backbiting that proceeded the film's release is near legendary, so the fact that the film ended up looking so polished is remarkable. Nominal director Frank Pierson seems to have delivered the raw material for a good movie, with considerable help from ace cinematographer Robert Surtees. And the film did serve its purpose, producing a soundtrack album of decent pop tunes (including the Oscar-winning \""Evergreen\"" by Paul Williams and Streisand). But overall the film turned out to be the one thing Streisand reportedly claimed she didn't want it to be, a vanity project.""",0
"The reviewer from Poland must be a feminist, for she finds \Young Catherine\"" to be a great film and historically accurate. Nothing could be further from the truth. As a practicing Russian historian for many, many years I took exception with YC at almost every turn, and in particular the politically correct depiction of her as the boss who single-handed moved Russia into a direction of dominance. The truth? She was only brought to St.Petersburg to be a wife and mother, and found she had to \""bond\"" with the dvoriane, the boyars, and the military just to survive. So long as she did not challenge them she was able/ permitted to indulge her cultural wishes (filling up the Hermitage with art treasures, etc.). There are so many proofs that she was not \""great,\"" but in this area of post-modern revisionism proof is not very popular. YC is only a costume drama, a bit of fluff from Ted Turner that, like \""Peter the Great\"" in 1986, is one more example of how badly Russia is portrayed in the West.""",0
"- Let me start by saying that I understand that Invasion of the Star Creatures was meant to be a parody of the sci-fi films of the 50s. I understand that none of it is to be taken seriously. The problem I have is that none of it works. A parody should be funny and this one just isn't. Not once during the entire runtime did I so much as crack a smile. In general, I am easily entertained, but I couldn't find a sliver of entertainment anywhere in Invasion of the Star Creatures.<br /><br />- I knew I was in trouble right from the beginning. The two \stars\"" make their screen appearance with one of the lamest gags imaginable - a water hose they can't control that gets them both wet. These two come off as Bowery Boys wannabes. Why anyone would want to mime the act and persona of the Bowery Boys is beyond me. After the less than illustrious beginning, the movies goes on to feature comical chase sequences, dancing Indians, vegetable men, decoder rings, and other assorted unfunny bits. It's all just a complete waste of time.<br /><br />- I bought this on the double feature DVD with Invasion of the Bee Girls. That movie is Academy Award winning stuff in comparison with Invasion of the Star Creatures.""",0
"Wilson (Erica Gavin) is nabbed by the cops and sent to prison in this slick and amusing example of prime 70's exploitation, marking the directing debut of Jonathan Demme. After writing and producing a few of mentor Roger Cormans' New World films, Demme was afforded the opportunity to direct for the first time, and he delivers a movie that not only delivers the expected and tasty doses of nudity and violence, but has an appealing tongue-in-cheek quality to it as well; it's often as funny as it is flashy.<br /><br />Standout scenes include a lewd and crude vaudeville style act performed for the prisoners, as well as a potent dream / fantasy sequence for uptight and obviously very repressed Superintendent McQueen (horror icon Barbara Steele, doing a marvelous turn in this antagonistic role). I also enjoyed a bank robbery scene gone haywire and a carjacking scene that was simply uproarious. As in other movies of this kind, it's also commendable that it's as much a portrait of female empowerment as it is pure exploitation. These women are tough, they take no garbage from anybody, and they're more than capable of handling themselves.<br /><br />Our attractive cast here makes the most of their roles: Juanita Brown as the aggressive Maggie, Roberta Collins as the sassy Belle, Rainbeaux Smith as the cute and timid Lavelle, Gavin as the wide-eyed newcomer, and Lynda Gold (a.k.a. Crystin Sinclaire) in a bright appearance as an accomplice on the outside.<br /><br />As our climax plays out, Demme comes up with a tense \beat the clock\"" finish as our heroines race to save Belle from being lobotomized by predatory Dr. Randolph (Warren Miller), the type of man who thinks nothing of taking advantage of women.<br /><br />Bouncing along to John Cales' flavorful score, \""Caged Heat\"" is upbeat entertainment and a guaranteed good time.<br /><br />8/10""",1
"Tom and Butch Cat fight over the capture of Jerry Mouse because the one who doesn't catch Jerry gets kicked out. The two cats dress in their master's clothing to disguise themselves and lets the other have it! Confused, Tom and Butch whack their master's rear and all three of them get kicked out.",1
"OK, look at the title of this film.<br /><br />the title says it all right? the title is great... i mean, a lot of things should come into your head after readin it. in fact, you might be extremely anxious to see it.<br /><br />well, sadly, you won't see any of that.<br /><br />just a bunch of bad actors, some blood spilling, some hot chicks, and some lesbo action.<br /><br />oh, well, i think there are about 5-10 minutes of zombies and vampires indeed...<br /><br />get away from this if you want to see a good movie. else get it.",0
"Being a fan of the first Lion King, I was definitely looking forward to this movie, but I knew there was really no way it could be as good as the original. I know that many Disney fans are wary of the direct-to-video movies, as I have mixed feelings of them as well.<br /><br />While watching The Lion King 1½, I tried to figure out what my own viewpoint was regarding this movie. Am I going to be so devout about The Lion King that I will nitpick at certain scenes, or am I just going to accept this movie as just another look at The Lion King story? Most of the time, I found myself embracing the latter.<br /><br />The Lion King 1½ definitely has its cute and funny moments. Timon and Pumbaa stole the show in the first movie and definitely deserved a movie that centered around them. People just love these characters! My favorite parts of the movie include the montage of Timon & Pumbaa taking care of young Simba and the surprise ending featuring some great cameos.<br /><br />I could have done without many of the bathroom jokes though, like the real reason everyone bowed to baby Simba at the beginning of Lion King 1. I guess those types of jokes are for the younger set (which after all is the target audience. I don't think many kids are really concerned about Disney's profit margin on direct-to-video movies.)<br /><br />However, I will say that I was somewhat annoyed when they directly tied in scenes from the original movie to this movie. I'm just too familiar with the original that those scenes just stuck out like sore thumbs to me. Something would be different with the music or the voices that it would just distract me.<br /><br />As for the music, it wasn't too bad, but don't expect any classics to come from this movie. At least LK2 had the nice ballad, \Love Will Find a Way.\"" As for the voicework, it was well done in this movie. Nathan Lane and Ernie Sabella did a great job as always, and even new cast members, the classic comedic actor Jerry Stiller and Julie Kavner (best known as Marge Simpson), did a great job also. You can even enjoy these great voice talents even more by checking out the Virtual Safari on Disc 2 of the DVD. That feature is definitely a lot of fun!!<br /><br />So all in all, The Lion King 1½ isn't a perfect movie, but it's cute and entertaining. I think many Lion King fans will enjoy it and appreciate it for what it is - a fun, lighthearted look at the Lion King masterpiece from our funny friends' perspectives.<br /><br />My IMDb Rating: 7/10. My Yahoo! Grade: B (Good)""",1
"Keenan Ivory Wayans is probably one of the worst directors, i swear he has no real knowledge on how to make films. he has made one brilliant film and that is scary movie. scary movie 2 was OK too but everything else Keenan has made are real disasters. avoid such titles like don't be a menace to south central while drinking your juice in the hood..... i know, what a title !!! obviously this film too, just anything that has Keenans name in the credits.<br /><br />it was an hour and a half on stupid nonsense that never made me laugh. just trust me on this, maybe women might like this film a little because of some of things that happen but on a whole this film will never be liked by anyone with a good taste in films........ 1/10.......j.d Seaton",0
"But, lets face it... it got a few nostalgic sighs out of me.<br /><br />The show is just so consistently great that it is allowed to have a few hiccups. I get a new season, and just power through them like I have 2-days to live. I like the idea of wrapping it up, but it was much more of an end of season episode which would explain the following:<br /><br />Dr.Cox isn't supposed to be bald for a couple more episodes, only explanation I can think of is they changed the rotation of the episodes or had to re-shoot the beginning.<br /><br />and that my friends, is why the hell cox is bald.<br /><br />Anyways, the show is awesome...bring on the 7th season.",0
"THE MELTING MAN...a tragic victim of the space race, he perished MELTING...never comprehending the race had LONG GONE BY...!<br /><br />A man (Burr DeBenning) burns his hand on the kitchen stove. But instead of screaming something a NORMAL person would scream, he shouts something that sounds like \AAAAATCH-KAH!!\"" This movie you've popped in...isn't a normal movie. You've just taken your first step into THE INCREDIBLE MELTING MAN, the famous late-70's gore film featuring Rick Baker's wonderful makeup effects. Baker was just on the edge of becoming a superstar, and did this at the same time as his famous \""cantina aliens\"" in STAR WARS. For some strange reason, STAR WARS became a household name, and INCREDIBLE MELTING MAN did not. <br /><br />It might have something to do with the fact that this movie is just mind-numbingly awful. From the opening credits (\""Starring Alex Rebar as THE INCREDIBLE MELTING MAN\""...that's really what it says!), to the chubby nurse running through a glass door, to the fisherman's head going over a waterfall and smashing graphically apart on some rocks, this film provides many, many moments of sheer incomprehensibility. \""Why did they...but how come he...why are they...?\"" After a while, you give up wondering why and watch it as what it is--a very entertaining piece of garbage.<br /><br />An astronaut returns to Earth in a melting, radioactive condition; he escapes and, his mind disintegrating as well as his body, begins a mad melting killing spree. The authorities quickly decide that the melting man must be stopped, but (probably not wanting to \""cause a panic\"") want him captured as quietly as possible. So they send one guy with a geiger counter after him. Wow.<br /><br />Storywise, surprisingly little happens during the movie. The melting guy wanders around killing people. A doctor searches for him with a geiger counter. Various characters are introduced, ask questions, and leave. Eventually the doctor catches up with the melting man, but is shot by a security guard for no reason, after he explains that he's \""Dr. Ted Nelson.\"" The melting man wanders off and finally dissolves into a big puddle of goo. The End.<br /><br />It's so brainless that it somehow ends up being a lot of fun, despite a fairly downbeat ending. Supposedly, a widescreen DVD release is planned. A very special movie.""",1
"Polish film maker Walerian Borowczyk's La Bête (French, 1975, aka The Beast) is among the most controversial and brave films ever made and a very excellent one too. This film tells everything that's generally been hidden and denied about our nature and our sexual nature in particular with the symbolism and silence of its images. The images may look wild, perverse, \sick\"" or exciting, but they are all in relation with the lastly mentioned. Sex, desire and death are very strong and primary things and dominate all the flesh that has a human soul inside it. They interest and temptate us so powerfully (and by our nature) that they are considered scary, unacceptable and something too wild to be true.<br /><br /> A sophisticated young woman travels with her mother to a French countryside to meet her soon-to-become husband whom with she has had a letter affair of some kind. All are very exciting and each others' parents and relatives wait impatiently to see the new people arriving to their families. The innocence of the young bride shines through and no one knows what can happen and wake up inside the walls of the big and beautiful French mansion, with all its humans and animals, and a mysterious \""la bête\"" that turns out to be something that the characters, nor most of the film's audience, could have never imagined to be real and (in front of) them.<br /><br />The film is about the same theme as Canadian David Cronenberg's debyt feature Shivers (1975), which happens inside a huge luxury building in which destructive and gory parasites spread from human to human by sexual contact and make people act furiously and violently in their lust for pleasure and fulfilment of instincts. Human has instincts that can be and are stronger than his will and that is why those instincts can be as dangerous and powerful as the instincts of some other animal, a beast, be it a lust for blood, revenge or sex and carnal pleasure. Humans are only animals that have intelligence and tools to convey it but because we are also animals, that intelligence is not always used too much as can be seen anywhere around us. The film opens greatly, and very shockingly for most hypocritic attitudes, showing a horny male horse raging in fury as he waits to get inside the mare and continue the race, but the rage and visible lust we see from his eyes and violent movements are the key elements of that beginning and why it is there, not the close-ups of organs as could be so easily claimed. The horse is a beast that battles in an almost unbearable heat, in heat that's much stronger than his will as he doesn't have any control at that point anymore. The power of the instinct makes an animal a beast.<br /><br />After the memorable beginning, the characters get introduced, and the film fantastically has all the necessary age groups inside it from the little innocent children waiting to grow up and develop to their blossom, to the adults and elders that all represent their own part of the lifespan, creating the face of human life on screen. A film doesn't necessarily need more characters this way as all the important ones are already there and represent the whole race, including the urban and countryside inhabitants, and both sexes. The mansion makes the protagonist girl's sexuality wake as she saws the horses coupling and acting like she obviously has never thought of. For the first time she sees something unique and something that excites and feels almost vital for her and her body, like getting water when you're very thirsty. The transformation of the girl is a very important element in the film as she has lived unaware of these things inside her, with his mother and camera and a letter-boyfriend, even though the things have just waited for the moment to burst out. Flesh desires flesh and that belongs to being a humanimal, but still those things are not so easily admitted everywhere and films like these trying to depict it get banned for decades? Man's stupidity and unwillingness to interpret images must not be an argument for a film being banned or otherwise violated.<br /><br />The film's last 30 minutes are also as important as the beginning, and once again show how powerful cinema is without needless words and talk. As the girl and audience realizes what her body starts to feel and desire, she starts to have dreams about the mysterious beast that turns out to be none other than the undressed form of ourselves, having lived in the woods without other people/beasts near him. The dream sequence is the one that causes and caused most of the controversy alongside the film's overall straight and honest attitude, and the images are so easy to be judged as \""perverse\"" and \""pornographic\"", without a courage to go deeper into them, character reactions and thoughts behind what we see. The images are exciting in her dream and also eventually inside the dream for the dream's (more) human character, and Borowczyk forces us to admit it with the images that are so close to a \""normal\"" sexual act between a man and a female, which is a beautiful thing and expression of love, another human need. Also the numerous, and cleverly blackly humorous love making scenes inside the mansion, between the young mother and the black servant, get interrupted many times as someone screams for the servant, for example, and there's no doubt that the sensual image of two young human bodies being together and being interrupted with an angry shout at least doesn't become any more pleasant by the interruption. Borowczyk has managed to paint his images so beautiful and \""sensitive\"" that his message is almost impossible to be misunderstood, but nothing seems to be impossible for our cultures and minds that criticize art. He uses dialogue only when it's necessary, otherwise the images do the job and make the film powerful.<br /><br />Death is also there, as flesh dies sooner or later, after years of life and instincts, it dies. The ending is inevitable but the meaning of the dream sequence could have also been as powerful without the kind of dramatic and \""revealing\"" ending too. Another blackly humorous element comes when we see the shocked city women running out of the place in which they saw a little more than they were looking for! They visited the mansion of truth about flesh, us and them. The film reminds me of French writer Georges Bataille's Story of the Eye with its same themes about eroticism, death and how they both are always connected to the nature of our flesh. The book is well written and fantastic as well as this film, and naturally both have been blamed for their \""too explicit\"" content and other equally noteworthy shallow comments.<br /><br />Borowczyk's film is also very beautiful visually alongside its raw honesty, and the nature and forest have rarely looked so bright and shining as they do in this film. The sun shines through the trees, and to everyplace where humans live, and the beauty of it is always there, but so is the ugliness that originates by the inhabitants of the world. To every innocent white sheep there's a selfish, evil and horrible beast in our world and that is why the intelligence we have been given never fully seems to overcome the power of our bad instincts and the other side of the sheep, present inside every human soul. It is about how many manages to keep the dark side passive and not active. The fulfilment of some of our instincts is not a bad thing, and by using this intelligence and seeing which of the instincts are good and which bad, they can be satisfied without exploitation, violence and the lethal and destructive circle created by it. Human is not more than an animal with intelligence, intelligence that is so easy to be forgotten and eaten to the background by things that feel better and more satisfying at each and perhaps sudden moment. Borowczyk's film is a masterpiece, unforgettable and clever piece of magical cinema with ageless theme and also an example of how much can be achieved, expressed and given by a film maker, who is also only a human.""",1
"Here's an oddity: a modern-day film about a serial killer that has no fight scenes, nobody seen dying, no car chases and no loud noises.....and it takes place in Russia. There are only two short action scenes but they are horrific.<br /><br />The rest of the story is detective work, and how much red tape the poor detective had to go through to solve the murders. This is a very somber movie, and \somber\"" best describes the personality of the hero (Stephen Rea), as well. Yet, the story is not depressing and it's very interesting all the way through.<br /><br />Rea is outstanding as the determined, harried-looked detective. Jeffrey DeMunn is downright scary as the killer. Donald Sutherland's Russian accent is suspect but he plays the only character in this film that has some warmth.<br /><br />Once again, the story is dotted with liberal agendas, here and there, with not one but two references to bias against gays, the total validity of secular psychology, police and government officials being boorish/crude/bigoted, yadda, yadda, yadda. <br /><br />Otherwise, it's an intelligent and refreshingly low-key crime film. This is a somewhat unique film that probably is not well-known but is well-liked by the people who have seen it. Since it's based on a true-life account of this killer, it's all the more chilling. Don't pass this by just because you haven't anything about it.""",1
"Just utter trash. I'm a huge fan of the Cusacks, this being the sole reason I watched this movie, but the only reason I can see for their presence was the reprise, in complete and depth less quality, their exact roles from Grosse Point Blanc. Apart from that, the films' role as a political satire fails miserably as being too obvious for even the most moronic out there to serve any purpose. And to bill it as a satirical satire would be just plain insulting even to chimps. Imitation is, apparently the highest form of flattery, but seeing as though this is nothing near Grosse Point Blanc and in the same league as meet the (watch if your a moron) Spartans in terms of political satire, lets leave well enough alone and let this one fade into the obscurity it absolutely deserves.",0
"Director Spike Lee is famous for making films pointing out racism. In many of films, such \Do The Right Thing,\"" most of the white people are all brutal racists. In this movie, interracial marriage is the subject, with racism once again being the entire issue.<br /><br />What Lee does, however, is once again demonstrate his bigotry against Christianity. It's amazing the double standards that exist in the film world. If Lee or anyone else ever produced this kind of bias against another group he would be vilified, but Christians? Hey, it's \""open season\"" on them.<br /><br />Ossie Davis, a reverend in this film, shoots his son and then puts the smoldering gun down on top of his Bible. They zoom in on that for another closeup just in case you missed it. Hey, folks, here's another Bible reader and look what he''s like! Lee does this sort of thing in just about every movie he makes.<br /><br />He shows the same hatred when dealing with race relations. Who could argue with portraying racism as an evil thing? However, Lee perpetuates it in this film as he has in his other films. His obvious bitterness toward white people doesn't help the situation. It only adds fuel to the fire. <br /><br />Hey, Spike: start \""doing the right thing\"" and leave your prejudices in the closet. Better yet, \""get over it.\""<br /><br />This is too bad because the subject matter could have made for a thought- provoking film if it had been done with objectivity and intelligence.""",0
"Something I really love about this woman's short films was the elusiveness of theme -- especially in \Living with Happiness.\"" This film has some nice beginnings -- unusual location and the potential for a strange cinematic treatment, but fails to succeed with clunky expositional dialogue, patchy performances and very television coverage.<br /><br />It's once again charming television and very ordinary cinema. The ideas are so fleshed out that they almost feel pat like a television commercial. But the sentiment is good so we can't complain too much.<br /><br />I really would love to see this director make a full length animation and try and work with a producer who doesn't demand so much boring clarity.""",0
"This rubbish excuse for television is the single most god-awful piece of trash ever to hit Australian television. The house-mates are dull, uninteresting, ridiculously unintelligent and are picked on the basis that you would be likely to attempt to murder them if you had to live with them. As far as I am concerned Big Brother is the decline of western society, showing how us as a society are on a steep slope to becoming brain-dead morons. Whatever happened to television that didn't target the lowest common denominator of society as an audience? This cannot be classified as entertainment. I think that it true that Channel Ten can remove your soul. It happened to Rove McManus who was once a respectable comedian and, once moving to Channel 10, become horribly unfunny. With the exception of The Simpsons which is highly intelligently made.",0
"Terrible movie. If there is one Turkish film you should avoid seeing in 2006, that should be Banyo. What a waste of time. Other than couple of cheap laughs this movie achieves nothing, nada, zilch, nil. The dialog is cheap, and sexual clichés are all over it. The director needs to watch more films before attempting to direct his own. The red headed women displays examples of what an actress should not do. If you are interested in learning how not to act this is a perfect example of bad acting. The only good thing I can say about the movie is, wait, wait, there is nothing good I can say about it. I must have really disliked it to write about it this much. Jeez!",0
"Wow. That's about as much as I can say right now. Who writes this stuff? Who produces this stuff? What self-respecting actor would agree to 'act' in this stuff? Oh my GOD! I don't know how I made it through this movie, but I assume the fact that I had had like 8 cups of coffee that day was the key element in keeping me awake. Good Lord! It was one of the most droned-out and predictable pieces of cinematography I have ever witnessed...and for the record, I don't EVER plan to 'witness' it again.<br /><br />I first saw the film when I bought the DVD (MISTAKE #1). I mean...I figured, hey! Julia Stiles. I like her. She's cool. I'll watch it as soon as I get home (MISTAKE #2). I tried to watch it without groaning every five minutes wondering when this bunch of crap would come to an end, really I did. But I was unsuccessful. It was one of the worst things I had ever seen. I mean...what is with that thing where he imagines what would happen then snaps back into real life? That was annoying enough when the father used to do that in 'Parenthood' like ten years ago. The 'jokes' - and BELIEVE me, it takes a LOT out of me to call them that - are stupid, the characters are trite and forgettable, the storyline is entirely predictable...altogether this makes for a movie that should be WIPED FROM HISTORY RECORDS! I should have figured something was wrong when I realized that I'd never heard of this movie. It was most likely a straight-to-DVD.<br /><br />To anybody who may be thinking of watching this, I have one piece of advice. DON'T! For the LOVE of God...DON'T!!! I'm ashamed to have it in my DVD collection, and I can't get rid of it...Nobody, and I mean NOBODY wants to buy it from me! And I'm talking second-hand and third-hand thrift shops that would buy the mud off your shoes and stick it in the store window. That should let you know just how CRAP it is.",0
